DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
166128,166128,Mk10,DS,3,0,0,86,68,04:27:59 10-May-2017,MA,A,-64.8426,-62.6896,-64.8426,-62.6896,8,,401677436,-122
166128,166128,Mk10,DS,6,0,1,41,30,04:46:54 10-May-2017,NP,0,-64.8011,-62.6913,-64.8011,-62.6913,46,,401677437,-125
166128,166128,Mk10,DS,1,0,0,,,05:00:53 10-May-2017,NN,B,-64.7937,-62.7030,-64.7937,-62.7030,6,,401677469,-133
166128,166128,Mk10,DS,1,0,0,,,06:06:02 10-May-2017,MA,B,-64.7939,-62.7409,-64.7939,-62.7409,8,,401677435,-134
166128,166128,Mk10,DS,4,0,1,102,30,06:36:48 10-May-2017,NN,0,-64.9019,-62.5884,-64.9019,-62.5884,46,,401677470,-131
166128,166128,Mk10,DS,3,0,1,60,30,07:12:42 10-May-2017,NK,A,-64.8957,-62.7971,-64.8957,-62.7971,8,,401677427,-130
166128,166128,Mk10,DS,8,0,1,37,30,08:14:35 10-May-2017,NN,0,-64.8299,-62.4466,-64.8299,-62.4466,46,,401677504,-126
166128,166128,Mk10,DS,4,0,0,31,30,08:13:17 10-May-2017,NP,0,-64.9268,-62.4208,-64.9268,-62.4208,48,,401677427,-134
166128,166128,Mk10,DS,9,0,0,73,30,08:49:54 10-May-2017,NK,0,-64.9482,-61.8959,-65.6974,-57.7274,48,,401677459,-123
166128,166128,Mk10,DS,3,0,0,34,34,09:28:29 10-May-2017,MA,A,-65.0183,-62.4595,-65.0183,-62.4595,5,,401677533,-129
166128,166128,Mk10,DS,1,0,0,,,10:20:07 10-May-2017,SR,B,-65.0392,-62.7007,-65.0392,-62.7007,6,,401677615,-133
166128,166128,Mk10,DS,1,0,0,,,10:24:53 10-May-2017,NK,B,-64.9968,-62.7350,-64.9968,-62.7350,6,,401677414,-140
166128,166128,Mk10,DS,1,0,0,,,10:59:14 10-May-2017,MA,B,-65.0151,-62.9001,-65.0151,-62.9001,8,,401677413,-131
166128,166128,Mk10,DS,1,0,0,,,11:58:39 10-May-2017,SR,B,-64.9265,-63.2027,-64.9265,-63.2027,4,,401677535,-131
166128,166128,Mk10,DS,3,0,2,71,43,11:59:01 10-May-2017,MB,A,-64.7294,-63.2570,-64.7294,-63.2570,6,,401677524,-130
166128,166128,Mk10,DS,8,0,3,51,30,00:12:34 11-May-2017,NK,0,-64.8934,-62.9385,-70.6705,-76.0651,40,,401677460,-127
166128,166128,Mk10,DS,1,0,1,,,01:17:33 11-May-2017,NP,B,-64.7262,-62.8934,-64.7262,-62.8934,,,401677390,-140
166128,166128,Mk10,DS,3,0,1,44,30,01:30:34 11-May-2017,NN,A,-64.6934,-62.7455,-64.6934,-62.7455,6,,401677452,-133
