DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,LocationQuality,Latitude,Longitude,MinDepth,MinDepthAccuracy,MaxDepth,MaxDepthAccuracy,MinTemp,MinTempAccuracy,MaxTemp,MaxTempAccuracy
131127,131127,0.500000,Transmission,Mk10,1,14:00:00 05-Jun-2016,15:00:00 05-Jun-2016,,,,0.0,0.00,328.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,18:00:00 05-Jun-2016,19:00:00 05-Jun-2016,,,,0.0,0.00,344.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,19:00:00 05-Jun-2016,20:00:00 05-Jun-2016,,,,0.0,0.00,304.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,21:00:00 05-Jun-2016,22:00:00 05-Jun-2016,,,,0.0,0.00,160.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,22:00:00 05-Jun-2016,23:00:00 05-Jun-2016,,,,0.0,0.00,184.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,23:00:00 05-Jun-2016,00:00:00 06-Jun-2016,,,,0.0,0.00,180.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,3,01:00:00 10-Jun-2016,02:00:00 10-Jun-2016,,,,0.0,0.00,14.5,0.00,,,,
131127,131127,0.500000,Transmission,Mk10,3,02:00:00 10-Jun-2016,03:00:00 10-Jun-2016,,,,0.0,0.00,14.5,0.00,,,,
131127,131127,0.500000,Transmission,Mk10,2,03:00:00 10-Jun-2016,04:00:00 10-Jun-2016,,,,0.0,0.00,14.5,0.00,,,,
131127,131127,0.500000,Transmission,Mk10,2,04:00:00 10-Jun-2016,05:00:00 10-Jun-2016,,,,0.0,0.00,49.0,0.25,,,,
131127,131127,0.500000,Transmission,Mk10,1,05:00:00 10-Jun-2016,06:00:00 10-Jun-2016,,,,0.0,0.00,110.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,06:00:00 10-Jun-2016,07:00:00 10-Jun-2016,,,,0.0,0.00,244.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,09:00:00 10-Jun-2016,10:00:00 10-Jun-2016,,,,0.0,0.00,110.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,11:00:00 10-Jun-2016,12:00:00 10-Jun-2016,,,,0.0,0.00,148.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,3,12:00:00 10-Jun-2016,13:00:00 10-Jun-2016,,,,0.0,0.00,244.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,4,13:00:00 10-Jun-2016,14:00:00 10-Jun-2016,,,,0.0,0.00,14.0,0.00,,,,
131127,131127,0.500000,Transmission,Mk10,3,14:00:00 10-Jun-2016,15:00:00 10-Jun-2016,,,,0.0,0.00,312.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,15:00:00 10-Jun-2016,16:00:00 10-Jun-2016,,,,0.0,0.00,272.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,16:00:00 10-Jun-2016,17:00:00 10-Jun-2016,,,,0.0,0.00,128.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,3,17:00:00 10-Jun-2016,18:00:00 10-Jun-2016,,,,0.0,0.00,296.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,18:00:00 10-Jun-2016,19:00:00 10-Jun-2016,,,,0.0,0.00,304.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,19:00:00 10-Jun-2016,20:00:00 10-Jun-2016,,,,0.0,0.00,304.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,21:00:00 10-Jun-2016,22:00:00 10-Jun-2016,,,,0.0,0.00,118.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,22:00:00 10-Jun-2016,23:00:00 10-Jun-2016,,,,0.0,0.00,228.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,23:00:00 10-Jun-2016,00:00:00 11-Jun-2016,,,,0.0,0.00,106.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,4,00:00:00 15-Jun-2016,01:00:00 15-Jun-2016,,,,0.0,0.00,272.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,3,01:00:00 15-Jun-2016,02:00:00 15-Jun-2016,,,,0.0,0.00,288.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,06:00:00 15-Jun-2016,07:00:00 15-Jun-2016,,,,0.0,0.00,160.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,07:00:00 15-Jun-2016,08:00:00 15-Jun-2016,,,,0.0,0.00,148.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,08:00:00 15-Jun-2016,09:00:00 15-Jun-2016,,,,0.0,0.00,132.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,4,10:00:00 15-Jun-2016,11:00:00 15-Jun-2016,,,,0.0,0.00,144.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,3,11:00:00 15-Jun-2016,12:00:00 15-Jun-2016,,,,0.0,0.00,140.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,18:00:00 15-Jun-2016,19:00:00 15-Jun-2016,,,,0.0,0.00,124.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,20:00:00 15-Jun-2016,21:00:00 15-Jun-2016,,,,0.0,0.00,184.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,3,01:00:00 20-Jun-2016,02:00:00 20-Jun-2016,,,,0.0,0.00,232.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,02:00:00 20-Jun-2016,03:00:00 20-Jun-2016,,,,0.0,0.00,272.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,04:00:00 20-Jun-2016,05:00:00 20-Jun-2016,,,,0.0,0.00,176.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,05:00:00 20-Jun-2016,06:00:00 20-Jun-2016,,,,0.0,0.00,88.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,07:00:00 20-Jun-2016,08:00:00 20-Jun-2016,,,,0.0,0.00,24.0,0.00,,,,
131127,131127,0.500000,Transmission,Mk10,2,08:00:00 20-Jun-2016,09:00:00 20-Jun-2016,,,,0.0,0.00,200.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,10:00:00 20-Jun-2016,11:00:00 20-Jun-2016,,,,0.0,0.00,84.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,14:00:00 20-Jun-2016,15:00:00 20-Jun-2016,,,,0.0,0.00,14.5,0.00,,,,
131127,131127,0.500000,Transmission,Mk10,1,17:00:00 20-Jun-2016,18:00:00 20-Jun-2016,,,,0.0,0.00,76.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,18:00:00 20-Jun-2016,19:00:00 20-Jun-2016,,,,0.0,0.00,192.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,20:00:00 20-Jun-2016,21:00:00 20-Jun-2016,,,,0.0,0.00,136.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,21:00:00 20-Jun-2016,22:00:00 20-Jun-2016,,,,0.0,0.00,144.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,22:00:00 20-Jun-2016,23:00:00 20-Jun-2016,,,,0.0,0.00,82.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,23:00:00 20-Jun-2016,00:00:00 21-Jun-2016,,,,0.0,0.00,80.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,01:00:00 25-Jun-2016,02:00:00 25-Jun-2016,,,,0.0,0.00,188.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,02:00:00 25-Jun-2016,03:00:00 25-Jun-2016,,,,0.0,0.00,144.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,04:00:00 25-Jun-2016,05:00:00 25-Jun-2016,,,,0.0,0.00,26.0,0.25,,,,
131127,131127,0.500000,Transmission,Mk10,1,07:00:00 25-Jun-2016,08:00:00 25-Jun-2016,,,,0.0,0.00,64.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,08:00:00 25-Jun-2016,09:00:00 25-Jun-2016,,,,0.0,0.00,48.0,0.25,,,,
131127,131127,0.500000,Transmission,Mk10,3,10:00:00 25-Jun-2016,11:00:00 25-Jun-2016,,,,0.0,0.00,66.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,11:00:00 25-Jun-2016,12:00:00 25-Jun-2016,,,,0.0,0.00,21.0,0.00,,,,
131127,131127,0.500000,Transmission,Mk10,1,12:00:00 25-Jun-2016,13:00:00 25-Jun-2016,,,,0.0,0.00,184.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,13:00:00 25-Jun-2016,14:00:00 25-Jun-2016,,,,0.0,0.00,62.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,19:00:00 25-Jun-2016,20:00:00 25-Jun-2016,,,,0.0,0.00,144.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,20:00:00 25-Jun-2016,21:00:00 25-Jun-2016,,,,0.0,0.00,98.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,23:00:00 25-Jun-2016,00:00:00 26-Jun-2016,,,,0.0,0.00,72.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,00:00:00 30-Jun-2016,01:00:00 30-Jun-2016,,,,0.0,0.00,148.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,3,01:00:00 30-Jun-2016,02:00:00 30-Jun-2016,,,,0.0,0.00,144.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,02:00:00 30-Jun-2016,03:00:00 30-Jun-2016,,,,0.0,0.00,184.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,03:00:00 30-Jun-2016,04:00:00 30-Jun-2016,,,,0.0,0.00,256.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,04:00:00 30-Jun-2016,05:00:00 30-Jun-2016,,,,0.0,0.00,232.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,07:00:00 30-Jun-2016,08:00:00 30-Jun-2016,,,,0.0,0.00,188.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,10:00:00 30-Jun-2016,11:00:00 30-Jun-2016,,,,0.0,0.00,66.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,11:00:00 30-Jun-2016,12:00:00 30-Jun-2016,,,,0.0,0.00,23.0,0.00,,,,
131127,131127,0.500000,Transmission,Mk10,3,12:00:00 30-Jun-2016,13:00:00 30-Jun-2016,,,,0.0,0.00,35.0,0.25,,,,
131127,131127,0.500000,Transmission,Mk10,2,13:00:00 30-Jun-2016,14:00:00 30-Jun-2016,,,,0.0,0.00,26.0,0.25,,,,
131127,131127,0.500000,Transmission,Mk10,2,14:00:00 30-Jun-2016,15:00:00 30-Jun-2016,,,,0.0,0.00,45.0,0.25,,,,
131127,131127,0.500000,Transmission,Mk10,3,18:00:00 30-Jun-2016,19:00:00 30-Jun-2016,,,,0.0,0.00,28.0,0.25,,,,
131127,131127,0.500000,Transmission,Mk10,2,20:00:00 30-Jun-2016,21:00:00 30-Jun-2016,,,,0.0,0.00,180.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,3,22:00:00 30-Jun-2016,23:00:00 30-Jun-2016,,,,0.0,0.00,212.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,23:00:00 30-Jun-2016,00:00:00 01-Jul-2016,,,,0.0,0.00,168.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,01:00:00 05-Jul-2016,02:00:00 05-Jul-2016,,,,0.0,0.00,116.0,0.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,03:00:00 05-Jul-2016,04:00:00 05-Jul-2016,,,,0.0,0.00,232.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,07:00:00 05-Jul-2016,08:00:00 05-Jul-2016,,,,0.0,0.00,344.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,08:00:00 05-Jul-2016,09:00:00 05-Jul-2016,,,,0.0,0.00,224.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,09:00:00 05-Jul-2016,10:00:00 05-Jul-2016,,,,0.0,0.00,296.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,10:00:00 05-Jul-2016,11:00:00 05-Jul-2016,,,,0.0,0.00,32.0,0.25,,,,
131127,131127,0.500000,Transmission,Mk10,2,13:00:00 05-Jul-2016,14:00:00 05-Jul-2016,,,,0.0,0.00,249.0,2.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,14:00:00 05-Jul-2016,15:00:00 05-Jul-2016,,,,0.0,0.00,264.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,15:00:00 05-Jul-2016,16:00:00 05-Jul-2016,,,,0.0,0.00,244.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,4,16:00:00 05-Jul-2016,17:00:00 05-Jul-2016,,,,0.0,0.00,41.0,0.25,,,,
131127,131127,0.500000,Transmission,Mk10,1,17:00:00 05-Jul-2016,18:00:00 05-Jul-2016,,,,0.0,0.00,240.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,3,18:00:00 05-Jul-2016,19:00:00 05-Jul-2016,,,,0.0,0.00,288.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,19:00:00 05-Jul-2016,20:00:00 05-Jul-2016,,,,0.0,0.00,296.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,21:00:00 05-Jul-2016,22:00:00 05-Jul-2016,,,,0.0,0.00,296.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,22:00:00 05-Jul-2016,23:00:00 05-Jul-2016,,,,0.0,0.00,320.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,00:00:00 10-Jul-2016,01:00:00 10-Jul-2016,,,,0.0,0.00,280.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,3,01:00:00 10-Jul-2016,02:00:00 10-Jul-2016,,,,0.0,0.00,236.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,02:00:00 10-Jul-2016,03:00:00 10-Jul-2016,,,,0.0,0.00,228.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,2,03:00:00 10-Jul-2016,04:00:00 10-Jul-2016,,,,0.0,0.00,220.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,04:00:00 10-Jul-2016,05:00:00 10-Jul-2016,,,,0.0,0.00,296.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,05:00:00 10-Jul-2016,06:00:00 10-Jul-2016,,,,0.0,0.00,200.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,06:00:00 10-Jul-2016,07:00:00 10-Jul-2016,,,,0.0,0.00,132.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,07:00:00 10-Jul-2016,08:00:00 10-Jul-2016,,,,0.0,0.00,136.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,08:00:00 10-Jul-2016,09:00:00 10-Jul-2016,,,,0.0,0.00,208.0,1.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,09:00:00 10-Jul-2016,10:00:00 10-Jul-2016,,,,0.0,0.00,264.0,3.75,,,,
131127,131127,0.500000,Transmission,Mk10,1,10:00:00 10-Jul-2016,11:00:00 10-Jul-2016,,,,0.0,0.00,15.5,0.00,,,,
