DeployID,Ptt,DepthSensor,Source,Instr,Count,Start,End,What,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Number,Shape,DepthMin,DepthMax,DurationMin,DurationMax,Shallow,Deep
131132,131132,0.500000,Transmission,Mk10,1,02:58:00 01-May-2016,03:05:50 01-May-2016,Dive,1,V,170.0,173.5,469,471,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:05:50 01-May-2016,03:05:52 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,03:05:52 01-May-2016,03:10:32 01-May-2016,Dive,1,V,113.0,114.5,279,281,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:10:32 01-May-2016,03:10:46 01-May-2016,Surface,,,,,13,15,,,,,,,,,,,,,2,12
131132,131132,0.500000,Transmission,Mk10,1,03:10:46 01-May-2016,03:15:38 01-May-2016,Dive,1,V,117.0,118.5,291,293,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:15:38 01-May-2016,03:16:22 01-May-2016,Surface,,,,,43,45,,,,,,,,,,,,,4,40
131132,131132,0.500000,Transmission,Mk10,1,03:16:22 01-May-2016,03:21:04 01-May-2016,Dive,1,Square,67.0,68.5,281,283,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:21:04 01-May-2016,03:22:34 01-May-2016,Surface,,,,,89,91,,,,,,,,,,,,,6,84
131132,131132,0.500000,Transmission,Mk10,1,03:22:34 01-May-2016,03:26:36 01-May-2016,Dive,1,U,61.0,62.5,241,243,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:26:36 01-May-2016,03:26:38 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,03:27:00 01-May-2016,03:52:26 01-May-2016,Message,10,,,,1516.000000,1536.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:27:00 01-May-2016,03:31:42 01-May-2016,Dive,1,U,38.5,39.0,281,283,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:31:42 01-May-2016,03:32:34 01-May-2016,Surface,,,,,51,53,,,,,,,,,,,,,3,49
131132,131132,0.500000,Transmission,Mk10,1,03:32:34 01-May-2016,03:35:40 01-May-2016,Dive,1,U,67.0,68.5,185,187,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:35:40 01-May-2016,03:35:42 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,03:35:42 01-May-2016,03:42:22 01-May-2016,Dive,1,Square,57.0,58.5,399,401,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:42:22 01-May-2016,03:42:24 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,03:42:24 01-May-2016,03:48:02 01-May-2016,Dive,1,V,63.0,64.5,337,339,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:48:02 01-May-2016,03:48:34 01-May-2016,Surface,,,,,31,33,,,,,,,,,,,,,2,30
131132,131132,0.500000,Transmission,Mk10,1,03:48:34 01-May-2016,03:51:24 01-May-2016,Dive,1,U,63.0,64.5,169,171,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,03:51:24 01-May-2016,03:52:26 01-May-2016,Surface,,,,,61,63,,,,,,,,,,,,,4,58
131132,131132,0.500000,Transmission,Mk10,2,05:18:00 01-May-2016,06:02:42 01-May-2016,Message,10,,,,2672.000000,2692.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,05:18:00 01-May-2016,05:24:38 01-May-2016,Dive,1,U,47.5,48.0,397,399,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,05:24:38 01-May-2016,05:26:24 01-May-2016,Surface,,,,,105,107,,,,,,,,,,,,,3,103
131132,131132,0.500000,Transmission,Mk10,2,05:26:24 01-May-2016,05:39:12 01-May-2016,Dive,1,V,22.0,22.0,767,769,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,05:39:12 01-May-2016,05:45:44 01-May-2016,Surface,,,,,391,393,,,,,,,,,,,,,13,379
131132,131132,0.500000,Transmission,Mk10,2,05:45:44 01-May-2016,05:49:02 01-May-2016,Dive,1,V,15.0,15.0,197,199,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,05:49:02 01-May-2016,05:49:04 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,2,05:49:04 01-May-2016,05:54:50 01-May-2016,Dive,1,V,35.5,36.0,345,347,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,05:54:50 01-May-2016,05:57:34 01-May-2016,Surface,,,,,163,165,,,,,,,,,,,,,5,159
131132,131132,0.500000,Transmission,Mk10,2,05:57:34 01-May-2016,05:58:28 01-May-2016,Dive,1,U,16.5,16.5,53,55,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,05:58:28 01-May-2016,06:02:42 01-May-2016,Surface,,,,,253,255,,,,,,,,,,,,,8,246
131132,131132,0.500000,Transmission,Mk10,3,06:02:00 01-May-2016,06:27:24 01-May-2016,Message,10,,,,1514.000000,1534.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,06:02:00 01-May-2016,06:08:10 01-May-2016,Dive,1,U,154.0,157.5,369,371,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,06:08:10 01-May-2016,06:12:56 01-May-2016,Surface,,,,,285,287,,,,,,,,,,,,,9,277
131132,131132,0.500000,Transmission,Mk10,3,06:12:56 01-May-2016,06:21:04 01-May-2016,Dive,1,U,158.0,161.5,487,489,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,06:21:04 01-May-2016,06:21:06 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,3,06:21:06 01-May-2016,06:22:02 01-May-2016,Dive,1,U,33.5,34.0,55,57,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,06:22:02 01-May-2016,06:22:04 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,3,06:22:04 01-May-2016,06:23:38 01-May-2016,Dive,1,Square,21.0,21.0,93,95,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,06:23:38 01-May-2016,06:23:40 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,3,06:23:40 01-May-2016,06:27:22 01-May-2016,Dive,1,V,30.5,31.0,221,223,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,06:27:22 01-May-2016,06:27:24 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,06:28:00 01-May-2016,07:13:16 01-May-2016,Message,10,,,,2706.000000,2726.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,06:28:00 01-May-2016,06:33:00 01-May-2016,Dive,1,V,15.0,15.0,299,301,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,06:33:00 01-May-2016,06:33:02 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,06:33:02 01-May-2016,06:42:32 01-May-2016,Dive,1,U,87.0,88.5,569,571,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,06:42:32 01-May-2016,06:45:58 01-May-2016,Surface,,,,,205,207,,,,,,,,,,,,,7,199
131132,131132,0.500000,Transmission,Mk10,1,06:45:58 01-May-2016,06:47:38 01-May-2016,Dive,1,U,23.0,23.0,99,101,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,06:47:38 01-May-2016,06:52:12 01-May-2016,Surface,,,,,273,275,,,,,,,,,,,,,9,265
131132,131132,0.500000,Transmission,Mk10,1,06:52:12 01-May-2016,06:56:38 01-May-2016,Dive,1,V,27.5,28.0,265,267,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,06:56:38 01-May-2016,07:03:08 01-May-2016,Surface,,,,,389,391,,,,,,,,,,,,,13,377
131132,131132,0.500000,Transmission,Mk10,1,07:03:08 01-May-2016,07:09:14 01-May-2016,Dive,1,Square,57.0,58.5,365,367,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:09:14 01-May-2016,07:13:16 01-May-2016,Surface,,,,,241,243,,,,,,,,,,,,,8,234
131132,131132,0.500000,Transmission,Mk10,1,07:13:00 01-May-2016,07:44:26 01-May-2016,Message,10,,,,1876.000000,1896.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:13:00 01-May-2016,07:15:56 01-May-2016,Dive,1,U,57.0,58.5,175,177,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:15:56 01-May-2016,07:15:58 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,07:15:58 01-May-2016,07:20:12 01-May-2016,Dive,1,U,17.0,17.0,253,255,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:20:12 01-May-2016,07:21:06 01-May-2016,Surface,,,,,53,55,,,,,,,,,,,,,3,51
131132,131132,0.500000,Transmission,Mk10,1,07:21:06 01-May-2016,07:23:24 01-May-2016,Dive,1,V,24.5,25.0,137,139,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:23:24 01-May-2016,07:24:22 01-May-2016,Surface,,,,,57,59,,,,,,,,,,,,,4,54
131132,131132,0.500000,Transmission,Mk10,1,07:24:22 01-May-2016,07:39:00 01-May-2016,Dive,1,V,42.5,43.0,877,879,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:39:00 01-May-2016,07:40:24 01-May-2016,Surface,,,,,83,85,,,,,,,,,,,,,3,81
131132,131132,0.500000,Transmission,Mk10,1,07:40:24 01-May-2016,07:42:38 01-May-2016,Dive,1,U,15.5,15.5,133,135,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,07:42:38 01-May-2016,07:44:26 01-May-2016,Surface,,,,,107,109,,,,,,,,,,,,,3,105
131132,131132,0.500000,Transmission,Mk10,3,07:44:00 01-May-2016,08:26:38 01-May-2016,Message,10,,,,2548.000000,2568.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,07:44:00 01-May-2016,07:50:10 01-May-2016,Dive,1,U,134.0,137.5,369,371,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,07:50:10 01-May-2016,07:50:30 01-May-2016,Surface,,,,,19,21,,,,,,,,,,,,,3,17
131132,131132,0.500000,Transmission,Mk10,3,07:50:30 01-May-2016,08:02:18 01-May-2016,Dive,1,V,49.5,50.0,707,709,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,08:02:18 01-May-2016,08:02:42 01-May-2016,Surface,,,,,23,25,,,,,,,,,,,,,2,22
131132,131132,0.500000,Transmission,Mk10,3,08:02:42 01-May-2016,08:09:52 01-May-2016,Dive,1,V,55.5,56.5,429,431,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,08:09:52 01-May-2016,08:10:14 01-May-2016,Surface,,,,,21,23,,,,,,,,,,,,,2,20
131132,131132,0.500000,Transmission,Mk10,3,08:10:14 01-May-2016,08:17:12 01-May-2016,Dive,1,U,17.5,17.5,417,419,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,08:17:12 01-May-2016,08:19:10 01-May-2016,Surface,,,,,117,119,,,,,,,,,,,,,4,114
131132,131132,0.500000,Transmission,Mk10,3,08:19:10 01-May-2016,08:24:44 01-May-2016,Dive,1,V,26.5,27.0,333,335,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,3,08:24:44 01-May-2016,08:26:38 01-May-2016,Surface,,,,,113,115,,,,,,,,,,,,,4,110
131132,131132,0.500000,Transmission,Mk10,1,08:27:00 01-May-2016,09:00:40 01-May-2016,Message,10,,,,2010.000000,2030.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,08:27:00 01-May-2016,08:40:22 01-May-2016,Dive,1,Square,61.0,62.5,801,803,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,08:40:22 01-May-2016,08:40:38 01-May-2016,Surface,,,,,15,17,,,,,,,,,,,,,3,13
131132,131132,0.500000,Transmission,Mk10,1,08:40:38 01-May-2016,08:47:16 01-May-2016,Dive,1,V,103.0,104.5,397,399,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,08:47:16 01-May-2016,08:47:40 01-May-2016,Surface,,,,,23,25,,,,,,,,,,,,,2,22
131132,131132,0.500000,Transmission,Mk10,1,08:47:40 01-May-2016,08:52:08 01-May-2016,Dive,1,U,57.0,58.5,267,269,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,08:52:08 01-May-2016,08:54:32 01-May-2016,Surface,,,,,143,145,,,,,,,,,,,,,5,139
131132,131132,0.500000,Transmission,Mk10,1,08:54:32 01-May-2016,08:56:40 01-May-2016,Dive,1,U,26.5,27.0,127,129,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,08:56:40 01-May-2016,08:56:42 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,08:56:42 01-May-2016,09:00:38 01-May-2016,Dive,1,U,38.5,39.0,235,237,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:00:38 01-May-2016,09:00:40 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,09:00:00 01-May-2016,09:22:32 01-May-2016,Message,10,,,,1342.000000,1362.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:00:00 01-May-2016,09:02:36 01-May-2016,Dive,1,U,31.5,32.0,155,157,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:02:36 01-May-2016,09:03:50 01-May-2016,Surface,,,,,73,75,,,,,,,,,,,,,5,69
131132,131132,0.500000,Transmission,Mk10,1,09:03:50 01-May-2016,09:13:32 01-May-2016,Dive,1,Square,43.5,44.0,581,583,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:13:32 01-May-2016,09:13:34 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,09:13:34 01-May-2016,09:16:28 01-May-2016,Dive,1,Square,39.5,40.0,173,175,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:16:28 01-May-2016,09:16:30 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,09:16:30 01-May-2016,09:19:40 01-May-2016,Dive,1,U,18.5,18.5,189,191,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:19:40 01-May-2016,09:19:42 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,09:19:42 01-May-2016,09:22:30 01-May-2016,Dive,1,U,42.5,43.0,167,169,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,09:22:30 01-May-2016,09:22:32 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,14:42:00 01-May-2016,15:20:46 01-May-2016,Message,10,,,,2316.000000,2336.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,14:42:00 01-May-2016,14:50:02 01-May-2016,Dive,1,U,113.0,114.5,481,483,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,14:50:02 01-May-2016,14:51:04 01-May-2016,Surface,,,,,61,63,,,,,,,,,,,,,4,58
131132,131132,0.500000,Transmission,Mk10,1,14:51:04 01-May-2016,14:55:30 01-May-2016,Dive,1,U,51.5,52.0,265,267,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,14:55:30 01-May-2016,14:55:32 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,14:55:32 01-May-2016,15:00:34 01-May-2016,Dive,1,V,50.5,51.0,301,303,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,15:00:34 01-May-2016,15:01:16 01-May-2016,Surface,,,,,41,43,,,,,,,,,,,,,3,39
131132,131132,0.500000,Transmission,Mk10,1,15:01:16 01-May-2016,15:07:18 01-May-2016,Dive,1,V,34.5,35.0,361,363,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,15:07:18 01-May-2016,15:07:32 01-May-2016,Surface,,,,,13,15,,,,,,,,,,,,,2,12
131132,131132,0.500000,Transmission,Mk10,1,15:07:32 01-May-2016,15:19:32 01-May-2016,Dive,1,V,50.5,51.0,719,721,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,15:19:32 01-May-2016,15:20:46 01-May-2016,Surface,,,,,73,75,,,,,,,,,,,,,5,69
131132,131132,0.500000,Transmission,Mk10,1,16:07:00 01-May-2016,16:55:20 01-May-2016,Message,10,,,,2890.000000,2910.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,16:07:00 01-May-2016,16:13:34 01-May-2016,Dive,1,U,34.5,35.0,393,395,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,16:13:34 01-May-2016,16:15:40 01-May-2016,Surface,,,,,125,127,,,,,,,,,,,,,8,118
131132,131132,0.500000,Transmission,Mk10,1,16:15:40 01-May-2016,16:23:20 01-May-2016,Dive,1,Square,23.5,23.5,459,461,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,16:23:20 01-May-2016,16:23:58 01-May-2016,Surface,,,,,37,39,,,,,,,,,,,,,6,32
131132,131132,0.500000,Transmission,Mk10,1,16:23:58 01-May-2016,16:29:00 01-May-2016,Dive,1,Square,18.5,18.5,301,303,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,16:29:00 01-May-2016,16:30:28 01-May-2016,Surface,,,,,87,89,,,,,,,,,,,,,9,79
131132,131132,0.500000,Transmission,Mk10,1,16:30:28 01-May-2016,16:37:48 01-May-2016,Dive,1,U,53.5,54.0,439,441,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,16:37:48 01-May-2016,16:39:26 01-May-2016,Surface,,,,,97,99,,,,,,,,,,,,,9,89
131132,131132,0.500000,Transmission,Mk10,1,16:39:26 01-May-2016,16:47:30 01-May-2016,Dive,1,V,111.0,112.5,483,485,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,16:47:30 01-May-2016,16:55:20 01-May-2016,Surface,,,,,469,471,,,,,,,,,,,,,15,455
131132,131132,0.500000,Transmission,Mk10,1,16:55:00 01-May-2016,17:36:30 01-May-2016,Message,10,,,,2480.000000,2500.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,16:55:00 01-May-2016,17:03:16 01-May-2016,Dive,1,U,91.0,92.5,495,497,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:03:16 01-May-2016,17:04:24 01-May-2016,Surface,,,,,67,69,,,,,,,,,,,,,4,64
131132,131132,0.500000,Transmission,Mk10,1,17:04:24 01-May-2016,17:11:58 01-May-2016,Dive,1,Square,19.5,19.5,453,455,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:11:58 01-May-2016,17:13:48 01-May-2016,Surface,,,,,109,111,,,,,,,,,,,,,11,99
131132,131132,0.500000,Transmission,Mk10,1,17:13:48 01-May-2016,17:18:40 01-May-2016,Dive,1,Square,16.5,16.5,291,293,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:18:40 01-May-2016,17:20:12 01-May-2016,Surface,,,,,91,93,,,,,,,,,,,,,6,86
131132,131132,0.500000,Transmission,Mk10,1,17:20:12 01-May-2016,17:27:06 01-May-2016,Dive,1,V,30.5,31.0,413,415,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:27:06 01-May-2016,17:31:14 01-May-2016,Surface,,,,,247,249,,,,,,,,,,,,,8,240
131132,131132,0.500000,Transmission,Mk10,1,17:31:14 01-May-2016,17:35:36 01-May-2016,Dive,1,U,41.5,42.0,261,263,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:35:36 01-May-2016,17:36:30 01-May-2016,Surface,,,,,53,55,,,,,,,,,,,,,3,51
131132,131132,0.500000,Transmission,Mk10,1,17:36:00 01-May-2016,18:23:28 01-May-2016,Message,10,,,,2838.000000,2858.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:36:00 01-May-2016,17:40:10 01-May-2016,Dive,1,U,31.5,32.0,249,251,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:40:10 01-May-2016,17:40:12 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,1,17:40:12 01-May-2016,17:46:20 01-May-2016,Dive,1,V,30.5,31.0,367,369,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,17:46:20 01-May-2016,17:54:26 01-May-2016,Surface,,,,,485,487,,,,,,,,,,,,,16,470
131132,131132,0.500000,Transmission,Mk10,1,17:54:26 01-May-2016,18:08:18 01-May-2016,Dive,1,U,73.0,74.5,831,833,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,18:08:18 01-May-2016,18:09:28 01-May-2016,Surface,,,,,69,71,,,,,,,,,,,,,7,63
131132,131132,0.500000,Transmission,Mk10,1,18:09:28 01-May-2016,18:14:54 01-May-2016,Dive,1,U,33.5,34.0,325,327,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,18:14:54 01-May-2016,18:15:46 01-May-2016,Surface,,,,,51,53,,,,,,,,,,,,,3,49
131132,131132,0.500000,Transmission,Mk10,1,18:15:46 01-May-2016,18:22:54 01-May-2016,Dive,1,Square,25.5,26.0,427,429,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,18:22:54 01-May-2016,18:23:28 01-May-2016,Surface,,,,,33,35,,,,,,,,,,,,,4,30
131132,131132,0.500000,Transmission,Mk10,2,18:24:00 01-May-2016,18:55:32 01-May-2016,Message,10,,,,1882.000000,1902.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,18:24:00 01-May-2016,18:28:56 01-May-2016,Dive,1,U,20.0,20.0,295,297,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,18:28:56 01-May-2016,18:29:16 01-May-2016,Surface,,,,,19,21,,,,,,,,,,,,,3,17
131132,131132,0.500000,Transmission,Mk10,2,18:29:16 01-May-2016,18:36:36 01-May-2016,Dive,1,Square,32.5,33.0,439,441,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,18:36:36 01-May-2016,18:37:54 01-May-2016,Surface,,,,,77,79,,,,,,,,,,,,,5,73
131132,131132,0.500000,Transmission,Mk10,2,18:37:54 01-May-2016,18:42:30 01-May-2016,Dive,1,U,32.5,33.0,275,277,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,18:42:30 01-May-2016,18:43:02 01-May-2016,Surface,,,,,31,33,,,,,,,,,,,,,2,30
131132,131132,0.500000,Transmission,Mk10,2,18:43:02 01-May-2016,18:48:20 01-May-2016,Dive,1,U,23.0,23.0,317,319,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,18:48:20 01-May-2016,18:48:22 01-May-2016,Surface,,,,,1,3,,,,,,,,,,,,,2,0
131132,131132,0.500000,Transmission,Mk10,2,18:48:22 01-May-2016,18:52:54 01-May-2016,Dive,1,U,17.5,17.5,271,273,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,18:52:54 01-May-2016,18:55:32 01-May-2016,Surface,,,,,157,159,,,,,,,,,,,,,5,153
131132,131132,0.500000,Transmission,Mk10,2,18:55:00 01-May-2016,19:54:02 01-May-2016,Message,10,,,,3532.000000,3552.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,18:55:00 01-May-2016,19:01:10 01-May-2016,Dive,1,U,32.5,33.0,369,371,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,19:01:10 01-May-2016,19:05:56 01-May-2016,Surface,,,,,285,287,,,,,,,,,,,,,18,268
131132,131132,0.500000,Transmission,Mk10,2,19:05:56 01-May-2016,19:09:16 01-May-2016,Dive,1,U,29.5,30.0,199,201,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,19:09:16 01-May-2016,19:21:10 01-May-2016,Surface,,,,,713,715,,,,,,,,,,,,,23,691
131132,131132,0.500000,Transmission,Mk10,2,19:21:10 01-May-2016,19:30:36 01-May-2016,Dive,1,U,174.0,177.5,565,567,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,19:30:36 01-May-2016,19:32:14 01-May-2016,Surface,,,,,97,99,,,,,,,,,,,,,9,89
131132,131132,0.500000,Transmission,Mk10,2,19:32:14 01-May-2016,19:40:44 01-May-2016,Dive,1,U,15.0,15.0,509,511,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,19:40:44 01-May-2016,19:41:50 01-May-2016,Surface,,,,,65,67,,,,,,,,,,,,,9,57
131132,131132,0.500000,Transmission,Mk10,2,19:41:50 01-May-2016,19:48:18 01-May-2016,Dive,1,Square,17.0,17.0,387,389,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,2,19:48:18 01-May-2016,19:54:02 01-May-2016,Surface,,,,,343,345,,,,,,,,,,,,,11,333
131132,131132,0.500000,Transmission,Mk10,1,19:54:00 01-May-2016,20:41:46 01-May-2016,Message,10,,,,2856.000000,2876.000000,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,19:54:00 01-May-2016,20:05:18 01-May-2016,Dive,1,U,284.0,291.5,677,679,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,20:05:18 01-May-2016,20:15:52 01-May-2016,Surface,,,,,633,635,,,,,,,,,,,,,20,614
131132,131132,0.500000,Transmission,Mk10,1,20:15:52 01-May-2016,20:20:26 01-May-2016,Dive,1,Square,25.5,26.0,273,275,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,20:20:26 01-May-2016,20:21:44 01-May-2016,Surface,,,,,77,79,,,,,,,,,,,,,5,73
131132,131132,0.500000,Transmission,Mk10,1,20:21:44 01-May-2016,20:26:46 01-May-2016,Dive,1,U,47.5,48.0,301,303,,,,,,,,,,,,,,
131132,131132,0.500000,Transmission,Mk10,1,20:26:46 01-May-2016,20:27:08 01-May-2016,Surface,,,,,21,23,,,,,,,,,,,,,2,20
131132,131132,0.500000,Transmission,Mk10,1,20:27:08 01-May-2016,20:33:20 01-May-2016,Dive,1,U,27.5,28.0,371,373,,,,,,,,,,,,,,
